id,num_orders
1196726,60
1179278,56
1282305,150
1359903,107
1355143,200
1095889,80
1250665,206
1426610,107
1390104,613
1051519,659
1337584,279
1332667,3324
1075942,1978
1109804,810
1316684,185
1248315,316
1113611,174
1110867,1108
1247289,1245
1022953,2190
1160081,150
1120430,261
1487280,390
1020081,2421
1329551,1231
1137610,2232
1072530,332
1115708,337
1203532,186
1494216,416
1116374,509
1032497,270
1413930,341
1136118,263
1254872,206
1398257,1452
1364001,1515
1369843,607
1379360,149
1442044,106
1285290,161
1129707,674
1086750,713
1147262,854
1025605,314
1414158,317
1082079,285
1467510,276
1374892,348
1171352,858
1213246,115
1279131,162
1256386,137
1234220,2609
1008206,670
1267686,571
1470186,169
1233312,346
1279379,251
1431703,816
1339938,688
1010552,528
1237947,1103
1175098,624
1066074,329
1045918,121
1226081,95
1148633,586
1441429,685
1291804,699
1305194,189
1327840,212
1320801,286
1467101,458
1473989,323
1466330,555
1390856,76
1120639,117
1279275,121
1166120,146
1128404,125
1252491,79
1328056,583
1452353,568
1353276,225
1297182,42
1469299,53
1129687,295
1362599,529
1245170,822
1098570,90
1452600,53
1194207,76
1023619,152
1254600,199
1157094,306
1165391,78
1131248,53
1383646,275
1288250,156
1476141,150
1401237,89
1383510,138
1433607,100
1098207,378
1453624,459
1089046,268
1306954,2419
1413179,1269
1379869,717
1037218,186
1247919,304
1097438,226
1441938,1237
1060769,1171
1409283,1457
1397517,214
1220386,214
1297481,422
1309280,1254
1013813,878
1087803,1522
1256077,142
1328392,121
1197947,221
1134877,281
1149222,179
1321757,254
1364052,236
1346914,196
1343936,987
1284997,1238
1443980,424
1272226,100
1267791,65
1049345,131
1300007,656
1220471,865
1486124,769
1183373,222
1076787,247
1218918,219
1351627,263
1333350,408
1312936,582
1477543,82
1408514,80
1256773,73
1174904,575
1392815,537
1389126,365
1074816,157
1124612,248
1318251,216
1089252,654
1396463,582
1289632,394
1083889,511
1121896,344
1004866,216
1234436,76
1311318,141
1476647,93
1419834,417
1188670,442
1260238,353
1263791,152
1070835,169
1433069,186
1349084,706
1360259,299
1022475,534
1037167,161
1492031,74
1057541,114
1483675,158
1463966,124
1474096,101
1440771,87
1452763,101
1382621,450
1035365,665
1355984,450
1140520,39
1168148,227
1052343,285
1370827,377
1055728,63
1053449,57
1368579,45
1208370,99
1027455,70
1147326,107
1203029,58
1389643,145
1482071,85
1411487,438
1043533,503
1294351,318
1409427,439
1000264,362
1016463,113
1224218,66
1485114,128
1006410,87
1221242,251
1031339,501
1153545,349
1182144,167
1194788,167
1082828,191
1265773,540
1154515,257
1105986,349
1293017,90
1272587,55
1027143,65
1179146,151
1342337,79
1269746,99
1369030,293
1109605,528
1099603,295
1319113,35
1155697,50
1218892,192
1493357,206
1202597,256
1116108,57
1229780,48
1391127,51
1085957,137
1267409,91
1245159,142
1378973,99
1079844,278
1024089,335
1463712,185
1268331,553
1058344,454
1417277,303
1056035,131
1343254,217
1262833,147
1272751,329
1013213,787
1263405,592
1204818,171
1333742,116
1043262,125
1449237,1021
1080908,418
1073524,1075
1196482,221
1068138,193
1320427,225
1184166,231
1228572,405
1075131,387
1128915,130
1182843,179
1094044,821
1209858,806
1222963,361
1037477,113
1001694,72
1054299,153
1371044,230
1254718,287
1086268,340
1003757,82
1448276,72
1489645,458
1491279,257
1408337,352
1360068,145
1316400,360
1110618,241
1146271,553
1474849,538
1352055,240
1245977,163
1165288,200
1081099,113
1441467,52
1336838,355
1106150,562
1190084,175
1232610,215
1321845,238
1159511,456
1441739,297
1096623,222
1474925,54
1118719,39
1297074,48
1054861,318
1208736,458
1161439,267
1282737,208
1194305,194
1353044,242
1063225,29
1116078,36
1075416,50
1088172,87
1320248,454
1271591,489
1127237,214
1243020,487
1416839,317
1172788,144
1473056,137
1060753,79
1053540,307
1261815,500
1489999,292
1133739,178
1384693,119
1072117,260
1023989,208
1183974,275
1171351,76
1004475,60
1080300,63
1164653,69
1444590,71
1169717,221
1399692,253
1393811,126
1177147,28
1455218,30
1478944,134
1415824,151
1041241,165
1045506,32
1210059,89
1139397,73
1008295,52
1406978,94
1470180,66
1326956,331
1268964,372
1267165,1513
1414458,677
1105486,485
1246396,72
1223814,128
1208097,117
1426257,588
1402266,763
1273610,1442
1082679,246
1061395,237
1448891,355
1121802,608
1017920,494
1220913,729
1201769,89
1214790,87
1055980,83
1143296,70
1161381,116
1049400,85
1388858,160
1367157,127
1056911,98
1363870,693
1206999,588
1220962,267
1244866,53
1161719,38
1492231,358
1492759,359
1408726,392
1337818,200
1136894,186
1050836,165
1157808,213
1438743,315
1092027,411
1286976,68
1244383,49
1220086,52
1014137,370
1460613,192
1269949,130
1022949,80
1118546,148
1006832,408
1461216,368
1333438,329
1014151,1004
1196661,710
1072688,192
1161832,57
1146287,143
1329636,82
1113345,749
1079296,659
1245711,451
1312378,231
1280461,335
1132214,414
1013410,766
1315890,551
1453825,696
1137590,66
1046820,31
1100813,56
1213133,70
1119887,49
1339495,75
1172173,69
1250692,70
1000962,661
1122867,1030
1367068,462
1181254,40
1411654,116
1154407,155
1477833,63
1422724,53
1112704,251
1346146,291
1108405,458
1194904,119
1448084,113
1266676,59
1099057,114
1188584,538
1230753,483
1237054,597
1161084,478
1401228,378
1493372,209
1395665,68
1002279,196
1424621,115
1256602,337
1390004,461
1146927,320
1057232,99
1319822,110
1353668,93
1157084,667
1115935,313
1033089,763
1090029,166
1464617,147
1209279,123
1039223,150
1152313,190
1198253,274
1356983,121
1375236,127
1276289,157
1188533,434
1163547,611
1089771,305
1449997,54
1261700,52
1098789,62
1119881,186
1174890,209
1194658,261
1354710,70
1276097,48
1451749,66
1260659,287
1342195,119
1177959,211
1346194,106
1081095,183
1228200,134
1400215,480
1101987,467
1280892,163
1207745,802
1158313,764
1326014,342
1040372,82
1405754,147
1251759,112
1094372,446
1113898,639
1351735,685
1305756,213
1144073,209
1219445,234
1399854,740
1077708,340
1136982,784
1168044,201
1301176,201
1045879,143
1375132,237
1224442,266
1195553,115
1486052,112
1406304,102
1003371,648
1447908,683
1022766,517
1359162,56
1149541,68
1389512,61
1294598,270
1187407,294
1151085,435
1262007,97
1273205,74
1098767,84
1328665,233
1207902,153
1110134,221
1135750,69
1404904,128
1252213,81
1471895,577
1370308,574
1488744,337
1312130,330
1432207,257
1067574,119
1497576,46
1173597,128
1463356,66
1476005,271
1226297,472
1312818,305
1170077,124
1132041,155
1144962,133
1180712,401
1420842,176
1048319,319
1062167,49
1281864,76
1310639,47
1316568,149
1470598,101
1126729,66
1187117,50
1231315,54
1193778,280
1497770,417
1296043,237
1109033,197
1253619,183
1015055,247
1323954,71
1236535,51
1291602,90
1034239,49
1487244,293
1432981,287
1413500,165
1240615,1782
1125250,1112
1049986,870
1432590,71
1064865,160
1462054,93
1175329,685
1231504,717
1310137,1016
1176123,147
1267634,129
1397808,243
1489068,1155
1399261,527
1057026,1047
1157087,165
1221970,181
1055041,315
1378097,271
1154169,217
1062376,186
1181839,134
1276632,160
1388270,860
1171130,839
1242759,395
1035528,82
1232845,83
1133643,78
1020633,312
1137724,353
1418017,334
1129706,171
1414426,144
1443244,90
1336913,191
1216868,274
1074099,451
1005733,102
1187232,78
1315006,600
1429640,397
1193124,373
1321067,161
1020914,185
1464172,111
1012356,403
1048213,405
1414658,291
1067356,1516
1402145,719
1205618,556
1102348,94
1439251,121
1141169,96
1429174,963
1360530,929
1078717,1038
1034750,318
1292295,337
1464006,434
1207416,755
1081039,592
1038600,903
1434474,98
1420970,88
1493390,137
1062042,89
1407930,71
1309366,198
1494106,117
1253128,85
1230871,821
1103899,690
1178356,313
1270686,63
1461376,52
1055872,70
1027667,227
1150000,128
1035466,210
1015226,178
1004410,161
1225216,256
1261758,271
1009224,332
1164468,83
1234697,289
1072809,258
1405077,216
1133718,67
1090779,135
1220305,89
1455516,483
1077080,464
1381871,387
1497941,913
1405281,780
1184133,472
1297493,117
1351826,148
1351915,86
1303502,388
1103552,648
1074755,696
1054413,226
1100592,228
1265971,271
1062386,844
1005415,363
1454684,716
1098324,217
1463531,177
1128843,162
1200592,220
1337305,305
1130901,275
1101312,168
1423243,122
1358603,107
1040493,621
1023439,842
1402530,534
1148734,68
1115378,82
1138163,207
1089398,288
1111393,395
1441237,101
1073593,76
1353069,91
1237302,242
1068099,115
1296768,214
1407946,94
1341469,168
1099372,131
1310892,412
1190768,453
1070732,273
1249505,311
1235991,338
1260972,153
1207552,59
1043700,107
1311764,100
1387118,333
1193391,452
1091807,403
1240478,178
1494088,173
1347537,227
1102292,615
1088345,308
1446214,343
1033631,82
1291932,69
1048558,74
1374367,63
1379701,383
1324376,632
1000116,308
1213448,26
1246867,263
1414636,295
1390449,298
1440242,137
1382211,54
1248175,71
1395486,68
1222155,122
1031664,434
1022670,500
1280365,315
1034558,120
1147078,142
1459822,118
1099677,292
1348084,273
1220274,115
1209309,175
1184750,292
1190011,359
1319480,199
1305176,186
1251039,36
1312629,167
1031682,396
1034125,199
1046291,32
1444323,255
1317716,259
1057421,310
1428458,301
1348068,184
1380958,258
1001797,1062
1207458,514
1252167,358
1402459,89
1336623,144
1092234,80
1276698,473
1014174,512
1389987,660
1176492,91
1248265,140
1045510,182
1045443,599
1099568,281
1295338,619
1207102,110
1391315,89
1251276,60
1003702,134
1371347,196
1495432,110
1427121,118
1314783,86
1358927,77
1465453,388
1183611,513
1272052,259
1363954,57
1409502,49
1030133,270
1363671,343
1035001,371
1410185,185
1432211,141
1065392,153
1373418,150
1365940,195
1242870,327
1231479,55
1404091,63
1181234,328
1085163,202
1436870,159
1254416,85
1471032,140
1334116,97
1347256,248
1311604,258
1063501,201
1025721,613
1276142,399
1060806,269
1071661,77
1498066,77
1407735,65
1051651,259
1363995,409
1454364,412
1467138,95
1074197,102
1230896,168
1115906,557
1186445,298
1478644,480
1096482,201
1429191,249
1257617,186
1440883,103
1021872,216
1154559,230
1095162,128
1300311,86
1389878,94
1412672,495
1155036,541
1112459,349
1133681,47
1218617,54
1190145,45
1262383,196
1331957,230
1481626,318
1134995,74
1285263,40
1106138,73
1175167,230
1205164,157
1483833,208
1496897,76
1074105,139
1465377,74
1106879,335
1150467,259
1116996,150
1185434,2312
1266519,1357
1353114,932
1129265,135
1252749,220
1162104,142
1193418,995
1284837,949
1363184,1036
1191468,180
1078789,194
1136805,356
1405386,1811
1114322,614
1350211,1566
1278837,155
1172455,137
1478221,99
1098408,185
1091951,287
1099622,204
1139472,174
1061430,243
1258982,151
1405793,951
1494572,1130
1023532,398
1088540,86
1350522,119
1062543,640
1123146,827
1335657,717
1336480,189
1334472,206
1223905,186
1106947,187
1268382,268
1410375,579
1480252,71
1270897,65
1171323,827
1347721,490
1195122,320
1160060,126
1103877,223
1227192,176
1225674,440
1435797,451
1364079,389
1306281,185
1299709,215
1299648,113
1191925,56
1303294,185
1276615,123
1347235,374
1433729,436
1442624,224
1136999,119
1419217,150
1314342,609
1429773,301
1267876,339
1387167,58
1173342,86
1186948,63
1233252,284
1066977,954
1152418,526
1124445,24
1026138,258
1332514,287
1468716,253
1287492,61
1206863,34
1398867,63
1055136,259
1118702,130
1359875,845
1107202,684
1296158,280
1470774,1014
1117544,797
1151189,425
1186842,64
1398197,105
1083741,85
1037042,733
1088465,677
1451012,787
1227620,207
1102512,184
1234887,323
1128433,999
1444037,386
1015740,667
1346922,95
1102942,71
1174075,96
1108936,132
1412117,93
1014965,212
1418316,90
1472488,93
1019856,627
1175542,782
1013232,287
1321001,458
1100828,558
1068732,389
1386147,116
1410568,117
1471314,198
1143781,221
1010375,454
1144387,89
1229377,58
1095558,59
1478260,364
1438799,151
1359239,132
1097687,92
1065465,113
1028748,89
1487448,629
1331356,688
1480686,423
1236999,1353
1199822,707
1254681,378
1047669,107
1084506,106
1407062,83
1004423,596
1207875,674
1328513,957
1170969,109
1281563,173
1432075,259
1253965,791
1444649,362
1152272,876
1393567,191
1154663,168
1144903,165
1329590,279
1441678,236
1001524,168
1440235,104
1437743,93
1468736,715
1325002,761
1255670,289
1054864,72
1057573,51
1006532,341
1276400,340
1086209,450
1325888,202
1269656,196
1219510,156
1402597,178
1254290,234
1207536,428
1358623,98
1106454,83
1096522,84
1497989,697
1034611,345
1145961,279
1241244,94
1335255,149
1167949,120
1215373,361
1245385,367
1299559,273
1402501,146
1356370,152
1244578,99
1402872,104
1373011,239
1099626,141
1240618,156
1313356,248
1063775,182
1351476,443
1423116,305
1026366,262
1006892,33
1366540,58
1308211,45
1060946,79
1111869,54
1321821,38
1442998,202
1187281,885
1149992,519
1269393,260
1271415,242
1115599,265
1049715,52
1386843,177
1449443,647
1247790,617
1377409,269
1402068,600
1131692,481
1103707,263
1011869,132
1134421,186
1187227,149
1404182,378
1430582,893
1077995,640
1484671,135
1420778,183
1310109,170
1219340,978
1483037,364
1278014,1066
1020009,234
1357861,188
1246537,201
1138911,318
1072349,314
1044205,199
1003775,179
1105139,196
1233795,657
1488993,788
1128989,292
1461060,78
1093258,120
1458579,214
1267831,346
1076102,388
1492794,123
1258414,78
1233270,83
1218069,414
1209101,235
1005839,439
1205721,118
1286663,302
1396005,184
1005991,419
1411749,535
1256153,225
1334064,454
1053700,405
1079711,150
1449942,64
1080233,92
1320661,88
1137255,527
1264796,737
1048031,488
1363159,203
1311397,249
1408686,254
1335629,437
1384967,378
1425196,355
1185945,92
1233671,87
1168634,108
1475193,128
1008215,60
1490942,77
1086613,459
1429213,456
1247277,196
1315521,28
1251613,27
1341539,27
1314843,168
1060246,221
1196722,207
1062489,47
1391156,46
1420868,93
1266795,74
1452943,92
1372739,96
1384170,59
1270445,461
1440443,636
1158748,189
1373369,1932
1171380,1140
1334250,389
1260574,105
1004325,131
1402074,117
1305204,1051
1225037,997
1174606,1223
1118582,195
1302852,227
1236914,300
1047047,1133
1219768,518
1449676,1149
1459390,122
1403792,126
1181820,152
1158592,105
1106569,154
1460628,123
1456648,97
1074653,756
1172350,723
1064482,248
1035769,53
1092414,52
1187218,65
1309910,138
1064688,129
1208945,272
1223704,397
1342926,486
1016090,300
1084541,211
1006036,345
1271294,417
1293143,80
1380357,427
1394412,252
1045597,158
1242518,95
1425711,165
1236266,97
1391787,347
1018619,463
1439086,296
1487991,726
1460540,398
1421075,127
1337962,74
1205702,132
1216068,86
1416093,313
1106438,828
1187958,374
1461237,130
1493677,185
1346875,204
1047024,643
1179951,381
1272720,524
1009102,183
1102030,147
1357349,160
1254542,181
1239839,199
1142498,104
1479142,109
1127057,79
1143077,394
1315764,729
1076879,702
1117812,38
1171684,46
1187665,240
1150288,220
1092093,346
1447408,74
1331327,56
1478225,142
1247480,73
1105195,102
1439531,66
1079007,137
1068176,78
1396170,346
1334406,409
1014026,225
1352373,886
1243030,586
1041420,351
1319327,83
1410028,114
1139636,57
1036193,401
1003367,440
1387633,511
1332886,158
1080327,154
1013373,245
1078845,666
1240791,257
1474319,404
1494561,138
1150748,85
1140411,99
1440680,96
1067429,184
1160511,154
1065243,103
1279830,76
1030666,94
1433611,577
1333707,576
1266311,412
1103146,47
1491817,257
1212716,241
1301661,351
1233889,103
1342250,45
1079171,48
1132769,248
1177184,132
1162498,58
1226350,143
1353682,70
1144693,488
1200921,463
1098073,274
1083024,527
1496726,357
1222568,183
1118152,97
1474455,98
1344569,370
1362812,813
1357918,375
1427314,239
1177846,238
1447665,197
1180242,558
1057980,225
1057989,519
1494214,61
1360415,126
1474051,92
1139545,83
1102908,89
1281533,75
1233530,342
1474190,419
1195458,242
1481613,53
1004249,135
1165001,174
1022162,168
1185155,62
1152177,223
1374738,84
1379639,161
1333423,85
1128407,119
1204473,70
1310544,338
1154591,405
1494201,129
1115748,782
1353589,507
1484676,276
1048616,63
1314508,107
1296975,92
1372115,327
1336189,450
1121324,501
1045996,151
1361706,139
1431483,155
1387232,443
1160893,203
1431384,456
1235837,126
1436037,94
1202680,98
1412587,69
1377286,169
1197461,154
1116597,80
1062507,85
1030306,341
1013660,412
1086030,290
1229602,62
1272184,59
1433035,142
1374038,168
1222840,228
1356273,58
1101932,43
1021010,152
1171411,80
1337490,162
1332396,47
1303811,111
1333733,71
1191789,300
1325792,286
1476106,191
1171225,927
1235681,684
1224499,489
1423465,88
1120552,115
1292401,104
1226546,502
1485369,532
1369288,611
1432305,183
1079777,275
1092628,322
1282588,452
1415191,334
1209550,481
1370271,58
1104842,48
1381859,63
1062232,64
1171522,90
1084587,84
1439204,68
1159953,547
1379917,441
1082924,195
1380277,38
1303074,38
1357053,251
1482844,344
1095958,118
1335161,92
1432554,126
1058867,140
1289214,204
1028000,257
1437271,57
1399943,48
1107949,422
1356581,130
1194491,62
1203992,110
1073984,65
1158974,242
1244952,296
1350959,248
1221985,736
1428233,491
1247118,293
1460736,62
1317327,88
1233024,71
1471569,437
1415077,481
1056913,565
1277505,160
1359182,269
1430948,492
1013760,317
1147147,436
1415890,84
1265084,101
1431945,85
1484655,136
1161020,88
1175530,364
1154338,252
1130574,235
1051940,46
1440445,48
1192440,239
1260322,395
1421768,298
1449682,96
1415276,81
1453255,124
1248669,174
1230958,246
1157877,58
1325572,368
1431659,143
1309583,114
1209010,83
1285811,113
1136992,81
1108246,354
1104829,213
1330971,159
1224992,790
1268353,408
1232469,257
1410483,97
1063825,155
1243528,104
1349678,477
1072684,641
1342993,670
1495669,131
1322377,180
1202457,191
1415501,842
1363882,565
1080956,786
1134020,106
1151908,99
1350192,160
1416559,122
1092576,118
1344385,135
1217656,112
1302415,97
1242600,413
1467152,834
1438001,306
1460611,67
1441014,64
1357398,225
1077114,307
1263663,246
1372445,155
1298212,114
1491344,128
1281588,187
1136004,186
1289149,249
1474421,53
1473813,64
1252840,160
1172252,201
1189064,133
1361099,132
1013719,162
1073519,107
1277293,446
1159227,403
1139762,297
1295739,246
1009685,277
1474772,144
1165673,54
1065468,100
1102053,71
1161784,370
1051139,408
1269039,262
1158737,135
1246489,169
1202461,187
1198164,460
1011440,332
1413230,272
1094332,64
1141137,66
1049606,66
1391442,319
1359351,713
1233267,295
1314748,23
1413495,174
1225930,201
1137875,229
1190701,44
1122832,115
1089220,73
1249809,696
1093731,864
1064557,262
1117909,540
1214618,386
1089335,228
1213475,59
1170902,108
1481946,216
1224868,278
1106482,301
1273502,79
1216168,118
1083594,449
1224295,235
1013278,444
1005855,141
1056709,94
1249671,142
1230380,214
1484433,160
1267040,84
1473223,67
1233669,363
1250796,420
1313401,273
1237110,43
1238242,43
1000121,121
1129558,132
1018802,212
1368711,219
1368971,123
1240209,187
1430887,72
1476123,100
1068042,76
1124650,235
1289201,202
1281401,120
1485491,563
1104767,593
1260343,310
1420693,94
1462062,173
1057642,88
1379980,409
1095043,692
1096435,519
1339708,200
1430712,155
1348620,218
1489978,616
1343050,347
1171803,452
1239136,121
1159926,131
1167786,90
1261300,150
1164093,109
1161124,128
1077741,123
1139047,125
1253918,418
1081347,656
1067587,411
1029248,55
1456841,62
1383133,188
1263414,230
1110768,300
1363668,60
1187183,47
1364266,228
1026176,80
1177476,164
1499793,88
1245784,229
1031113,127
1117382,399
1449051,401
1441522,258
1220040,293
1445037,325
1313829,108
1345555,105
1278499,77
1352264,543
1466161,693
1252687,329
1479808,178
1223345,205
1049411,205
1003384,406
1363984,287
1216354,331
1394628,94
1343435,96
1370718,109
1156018,77
1395048,229
1314516,461
1399258,213
1338874,33
1118069,27
1465660,165
1255031,208
1058944,196
1305598,32
1196241,89
1004788,49
1463684,58
1061891,120
1257545,72
1137317,435
1316766,397
1215009,226
1198616,446
1119975,370
1173978,192
1003325,82
1014959,129
1238676,355
1180681,363
1154031,258
1392618,146
1158959,160
1174657,196
1215383,691
1056737,263
1226869,401
1338426,112
1119609,84
1063798,81
1045972,81
1150952,241
1077779,632
1144441,380
1257450,41
1254802,217
1250391,236
1045722,280
1346647,59
1026834,41
1283298,295
1481903,64
1318877,122
1130427,88
1357694,282
1244100,182
1131178,443
1402295,630
1126893,222
1093651,713
1112711,500
1105210,393
1164254,92
1498407,123
1283105,88
1415914,405
1057017,442
1137052,494
1144252,130
1370833,199
1295518,170
1065864,549
1166233,306
1209388,624
1374893,134
1119217,107
1004773,161
1248761,237
1178734,220
1098698,119
1044262,97
1053113,464
1309992,557
1307732,319
1417093,71
1326039,58
1233803,179
1099973,197
1409188,299
1369859,79
1251710,61
1152116,62
1363025,370
1267904,233
1269147,422
1001765,166
1392665,377
1261277,369
1422430,190
1106809,1545
1353415,987
1368715,509
1087675,91
1336730,194
1332354,125
1456769,915
1190728,869
1268579,1117
1217878,219
1106508,276
1006087,470
1402675,1020
1276630,627
1205256,921
1445432,98
1009975,115
1394741,128
1275536,161
1158507,116
1269365,95
1204388,870
1068999,824
1370340,325
1252762,44
1154390,39
1394582,46
1149088,486
1386755,647
1299563,733
1491160,133
1230263,117
1011505,97
1446632,247
1415161,269
1228341,461
1056047,81
1278396,64
1005154,473
1312357,183
1370120,148
1255799,87
1115383,152
1118490,110
1493917,611
1487221,430
1149775,484
1460445,510
1448306,421
1431907,230
1401766,66
1047198,119
1002660,81
1366099,481
1292159,425
1373525,362
1049952,92
1377098,146
1198185,157
1256980,453
1010248,230
1080513,470
1081848,126
1054349,149
1233461,95
1313017,163
1105421,325
1339465,355
1063256,93
1013469,99
1375319,335
1366962,437
1317620,244
1127397,46
1250684,61
1102059,160
1281560,176
1392837,284
1279583,75
1225127,56
1188903,247
1320069,117
1081725,211
1288919,79
1098380,111
1141854,83
1471277,267
1485310,267
1057256,164
1443523,308
1242874,255
1028151,155
1302656,103
1431208,189
1473127,86
1249389,750
1270759,956
1220718,381
1429360,115
1141020,189
1325573,151
1165621,792
1386579,378
1089648,404
1210152,30
1013568,55
1269338,88
1462527,96
1094399,91
1197572,101
1127792,346
1290080,1054
1160077,466
1439020,36
1129340,304
1198240,267
1123239,332
1402087,89
1104882,90
1155836,204
1057692,116
1045903,784
1247162,843
1447707,467
1450701,564
1119729,555
1463108,371
1004715,107
1055930,152
1258137,87
1220154,556
1425882,847
1023497,536
1410135,320
1265438,232
1414821,269
1116522,513
1443270,466
1263016,630
1018136,115
1451314,180
1038393,157
1403993,134
1274108,108
1188111,133
1342222,481
1057623,497
1324265,307
1438649,49
1073338,81
1082298,231
1110286,286
1266357,322
1138371,68
1298566,57
1430079,55
1375660,189
1319105,121
1361990,209
1337117,60
1092006,170
1379437,93
1315755,451
1101610,549
1212642,216
1257724,782
1466648,453
1254129,345
1046453,52
1417296,114
1103295,97
1288752,676
1460898,477
1045465,563
1429233,108
1428924,141
1179927,169
1401756,519
1482727,292
1412634,450
1122492,61
1051180,54
1076417,48
1297374,128
1204108,95
1021362,63
1390263,94
1363384,84
1116791,62
1326548,388
1433636,442
1481561,178
1034638,163
1230918,314
1242400,316
1115757,96
1041643,108
1287497,112
1306844,116
1200113,112
1078215,263
1298841,40
1392730,36
1198643,40
1020564,271
1154567,179
1225474,145
1248898,67
1170575,114
1413355,78
1113523,279
1356462,236
1174460,229
1040703,1010
1009276,746
1348411,450
1235035,44
1435764,88
1109203,84
1310361,623
1173091,658
1201488,728
1416516,263
1156700,264
1135820,322
1477704,677
1178324,492
1198224,721
1308367,89
1260111,80
1298774,75
1295663,62
1084873,112
1238634,96
1237748,67
1143221,818
1228159,959
1349223,304
1056933,35
1424540,36
1484915,119
1111332,185
1063614,146
1301207,157
1053999,216
1118223,344
1450088,389
1230421,63
1068073,52
1197880,51
1094580,113
1172938,103
1029830,43
1359667,94
1377423,460
1310816,373
1316805,368
1259591,2391
1167271,1258
1201964,690
1049973,116
1185564,168
1047036,114
1209578,789
1416876,757
1113492,1283
1029884,128
1497894,181
1300128,343
1300828,1592
1394735,631
1339641,1185
1395056,198
1015576,191
1328783,107
1208849,419
1242697,326
1359281,247
1485050,159
1309096,177
1066654,157
1333325,1004
1065376,1072
1392342,651
1418086,79
1126584,93
1140959,77
1313505,420
1117255,645
1266859,784
1352627,211
1366366,184
1476169,198
1372662,248
1226797,293
1296700,751
1240353,94
1147081,78
1187416,86
1261102,674
1458629,430
1242716,408
1421036,115
1346652,198
1245436,142
1198242,483
1045821,441
1443036,399
1173972,2340
1026093,1425
1050787,715
1173917,131
1401571,200
1157221,134
1005375,970
1046037,875
1179494,1323
1351594,165
1004476,204
1108850,344
1243144,1319
1152066,603
1222518,1141
1387120,167
1333542,164
1017181,107
1272397,168
1435758,148
1373049,212
1408547,323
1428679,145
1244464,126
1384377,867
1488118,825
1228826,359
1245151,98
1095362,78
1069078,86
1049725,318
1187024,513
1135586,562
1277897,250
1269737,258
1027610,194
1365843,249
1086058,366
1219724,535
1199897,83
1416231,59
1391175,450
1140599,377
1099643,347
1088269,125
1073405,205
1055745,129
1472617,497
1230428,521
1040401,424
1113951,252
1095435,263
1363338,181
1349382,83
1035972,181
1285850,92
1116211,262
1221446,710
1067824,339
1325209,114
1250269,135
1422706,163
1276177,739
1129647,344
1270817,358
1205675,36
1374416,57
1371785,92
1437236,118
1342334,87
1015263,366
1005610,862
1207270,431
1328618,40
1263164,223
1370636,211
1052297,256
1234483,116
1344207,70
1194915,70
1450536,193
1114215,111
1076467,641
1013988,828
1410873,290
1026962,474
1003254,423
1267865,325
1226940,202
1332638,82
1105644,295
1336298,415
1443390,264
1314804,66
1179911,117
1005967,129
1419947,552
1364329,221
1229710,208
1215604,93
1188630,84
